comentarios,id_comentarios,nombre_canal,categoria,dummy_y
Hola abueluki se nota porque tus nietos son tan guapos jajajaj me encanta esa crema,UgxAeKaCifhgc5fK-r94AaABAg,COCINANDO CON LA ABUELUKI,cocina,0
"Que rico ese brazo de gitano, muy fácil y delicioso!! Gracias amiga, saludos!!",Ugy0CjFnjHaXGlKAhY94AaABAg,Cocinando con Jenny,cocina,0
Que delicia me encanta Espectacular y muy bien una idea estupenda tienes mi like ,Ugwij2yD9UA2_A-L6Hh4AaABAg,Cocinando con Jenny,cocina,0
Se ve super esponjoso y relleno de fresa está delicioso. Saludos amiga,Ugy8vQEsO9fU513KA_l4AaABAg,Cocinando con Jenny,cocina,0
"Excelente brazo de gitano. Se ve muy apetitoso y esponjoso. Muchas gracias por compartir mi querida Jenny. Te deseo un feliz fin de semana y que Dios te bendiga y proteja siempre, cuídate mucho   ️  ",UgyEF8809gSQ4x9zmQh4AaABAg,Cocinando con Jenny,cocina,0
"Me parece una receta perfecta para aprovechar las claras cuando elaboró crema, habrá que probar amiga! Gracias por compartir, un abrazo grande!",Ugw5lsdAaYdYAX1t1NN4AaABAg,Cocinando con Jenny,cocina,0
"Pues mira que manera tan dulce y rica de aprovechar las claras. A mi me encanta pasado por el coco rayado. Gracias Jenny, un abrazo y L7",UgyMqATvIdjg-CHQ5MN4AaABAg,Cocinando con Jenny,cocina,0
"A mi me encanta la cúrcuma. Hay que aprovechar todo, has los troncos. Hay que procurar que no quede muy duro el brócoli. Una receta de 10, me encanta. Gracias Jenny, un abrazo y L37",UgzRxiv7frbFDHhcdIl4AaABAg,Cocinando con Jenny,cocina,0
Que delicioso se ve!!! Me encanta como lo preparaste!! Abrazo enorme hermosa ️,UgzpM4GJELG--VMgopN4AaABAg,Cocinando con Jenny,cocina,0
"Que rico te ha quedado!! Lo probaré,  gracias por la receta, saludos!!",UgykO8EmDDwpjj0pqbZ4AaABAg,Cocinando con Jenny,cocina,0
"Amiga que delicia de receta nos has elaborado hoy, riquissima! Un abrazo",Ugzl0y1SZj0jP53zduN4AaABAg,Cocinando con Jenny,cocina,0
Que ge kal justo compre brócoli se me antojo mañana mismo lo hago saludos amiga,Ugy2pjK57R0sGrkQdDp4AaABAg,Cocinando con Jenny,cocina,0
"Estupenda receta Jenny ,️ ..... Tiene de mis ingredientes favoritos y se ve riquísima... saludos cordiales desde México ,",UgxKWj6AppqWrVYi_1l4AaABAg,Cocinando con Jenny,cocina,0
"Excelente receta de brócoli, el queso fundido le da un toque especial. Muchas gracias por compartir mi querida Jenny, te deseo un feliz día y que Dios te bendiga y proteja siempre, cuídate mucho abrazos   ️  ",Ugw6QBg3PKWw6vUslxZ4AaABAg,Cocinando con Jenny,cocina,0
"Hola Jenny....mañana lo hare,que justo hoy queria comprar brocoli....super sana y facil",UgwjPn1fSd_1OFFv29t4AaABAg,Cocinando con Jenny,cocina,0
"tiene una pinta increíble este bizcocho de primera, gracias amiga ",UgzQXrnAmXZHQCPSZSZ4AaABAg,Cocinando con Jenny,cocina,0
Que delicioso bizcocho para aprovechar la temporada de las fresas. Saludos amiga,UgwvlB4_tG5PBKKulSF4AaABAg,Cocinando con Jenny,cocina,0
"Que delicia de bizcocho Jenny, me ha encantado y ahora que es temporada de fresas habrá que hacerlo! Un abrazo amiga y dedito arriba!",Ugwl3RI7K9n-UGVdQeZ4AaABAg,Cocinando con Jenny,cocina,0
"Te hasalido supet esponjoso, tiene que estar rico rico. Gracias ",UgwWVxMTP-qiVj60kmF4AaABAg,Cocinando con Jenny,cocina,0
"Hola....tiene que estar muy bueno este bizcocho con el toque de fresa,ñam,ñam",UgzfxL4QVWQYWZJu0Nt4AaABAg,Cocinando con Jenny,cocina,0
Que esponjoso y que bien te ha quedado el bizcocho.  Fantastico. Gracias por la receta,Ugx2ovbLH2CfqIGTqM54AaABAg,Cocinando con Jenny,cocina,0
"Que tierno y jugoso ha quedado, además ese contraste que dices entre dulce y ácido es una delicia. Muchas gracias Jenny, un abrazo y L16",UgxF0fL9ut4s72bq9LJ4AaABAg,Cocinando con Jenny,cocina,0
"deliciosa receta amiga 
de bizcocho 
que deliciosa se mira",UgxvAk7O3UL_a7bYdcp4AaABAg,Cocinando con Jenny,cocina,0
"Excelente bizcocho mi querida Jenny. Muchas gracias por compartir. Te deseo un feliz día y que Dios te bendiga y proteja siempre, cuídate mucho   ️  ",Ugx7aK1O9tQnFAgm0fd4AaABAg,Cocinando con Jenny,cocina,0
"Que bueno Jenny!!  Que buen bizcocho, gracias por enseñarnos, felicidades por tu trabajo, saludos.",Ugx-DwU_9sZgUC66yZR4AaABAg,Cocinando con Jenny,cocina,0
"Que delicia de tortilla te ha quedado Jeny, una cena perfecta y sana, que habrá que probar! Un abrazo amiga!",Ugwjnj-fZyvUk7PkMjF4AaABAg,Cocinando con Jenny,cocina,0
Hola Amiga es una receta muy deliciosa rapido de hacer gracias por compartir este video con nosotros un abrazo muy fuerte ,UgzTsj5Dm2CNxsUa20J4AaABAg,Cocinando con Jenny,cocina,0
"Fíjate que tortilla más rica te ha quedado , y aunque se rompa un poquito no pasa nada., por ahí sale el queso y es una delicia. Muchas gracias Jenny, un abrazo y L13",UgwS6orkszm1xqK-tZp4AaABAg,Cocinando con Jenny,cocina,0
"Que bueno Jenny, felicidades por el trabajo y por compartir, que pintaza esta tortilla!!",UgyfwnkvpqguAW-tZyt4AaABAg,Cocinando con Jenny,cocina,0
"Quiero un trozo para merendar!, Que buena pinta tiene esa tortilla. Muchas gracias por compartir mi querida Jenny. Te deseo un feliz día y que Dios te bendiga y proteja siempre, cuídate mucho   ️  ",UgwKlW0_MBdZ6Jr0XJd4AaABAg,Cocinando con Jenny,cocina,0
Que delicioso así crujiente y con el jamón y queso. Gracias por compartir amiga,UgzVOEm6uAiCQPBb5R94AaABAg,Cocinando con Jenny,cocina,0
"Que rico por favor, me encanta! Un abrazo amiga y dedito arriba!",UgyEpjlwce09_3qRgsJ4AaABAg,Cocinando con Jenny,cocina,0
"Muy ricos todos los sandwiches, me gustan de cualquier forma, el último es muy curioso y tiene que estar riquísimo, para cenar o desayunar bien, un saludo!",Ugzh7hcD-JixCj3pAIJ4AaABAg,Cocinando con Jenny,cocina,0
"Excelente sándwich, tiene muy buena pinta. Gracias por compartir mi querida Jenny. Te deseo un feliz fin de semana y que Dios te bendiga y proteja siempre, cuídate mucho   ️  ",UgyYE34kEb7OQ2dUxwt4AaABAg,Cocinando con Jenny,cocina,0
"Yo le pongo jamón de york, me gusta más que el pavo. El segundo Sándwich también es una delicia, la verdad es que no sabría cual elegir. Es que el segundo tipo tortilla francesa me ha encantado. Gracias Jenny, un abrazo y L12",Ugy46ZlZ0A1P6yW_FCJ4AaABAg,Cocinando con Jenny,cocina,0
"Que bueno todo Jenny, esta delicioso, tienes mi like y sigo por aquí, felicidades ",UgyZ6mDJXCNEsu-_28p4AaABAg,Cocinando con Jenny,cocina,0
"Me ha encantado Jenny la receta, muy fácil y se le ve riquísimo. 
Un saludo y a disfrutar del fin de semana",Ugw8v4KYXVPaqRVjyBl4AaABAg,Cocinando con Jenny,cocina,0
"Una idea deliciosa y fácil para una cena, lo probaré, saludos!!",Ugx4yPfHJPNaLVrPpGB4AaABAg,Cocinando con Jenny,cocina,0
Una genialidad!!!! Me súper encanto!! Se ve delicioso!! Abrazo enorme hermosa ️,Ugzl1RLP4s0m_ybae0N4AaABAg,Cocinando con Jenny,cocina,0
"Que bueno este plato Jenny, me encanta el calabacin, gracias x compartir.",UgyUJkepH6-6Yciu4Yd4AaABAg,Cocinando con Jenny,cocina,0
"que rico, se ve muy delicioso, fácil y muy vistoso, gracias amiga ",Ugy5gd4g1kVFQWzUHCh4AaABAg,Cocinando con Jenny,cocina,0
Una receta sanissima y que debe estar deliciosa! Un abrazo amiga!,Ugyy2W4wq-KbuDHSwid4AaABAg,Cocinando con Jenny,cocina,0
qué rico!! me encantan este tipo de rellenos en sartén ️ con el jamón tiene que estar de lo más rico! un abrado,UgzvUjygzwEu1w89XDF4AaABAg,Cocinando con Jenny,cocina,0
"Fantástica receta,,solo una pequeña duda,,a que temperatura se hace,,,me imagino que a 180,muchas gracias,hoy mismo la hago",UgyMD0JJ8XGBoFOsJmF4AaABAg,Cocinando con Jenny,cocina,0
Felicidades que rico queda con su receta y gracias en por enseñarla con todo y el instructivo.,UgyucuUkecmTuPcnyqR4AaABAg,Cocinando con Jenny,cocina,0
"Madre mía, tiene que estar riquisimo!!! Gracias por la receta, saludos!!",UgxgpH7epTQ2oxdf2HZ4AaABAg,Cocinando con Jenny,cocina,0
"Que buena pinta tiene, me encanta, muy bien todo explicado, lo tengo que probar.",UgwZ6WuZC3VsILuk2B14AaABAg,Cocinando con Jenny,cocina,0
"¡Qué rico y esponjoso! Me encanta el corte con ese relleno de mermelada. Me tomaba un trozo para desayunar, ahora mismo. Un abrazo, Jenny ^.^.",Ugwh7stN17aPTTyQzz54AaABAg,Cocinando con Jenny,cocina,0
Divino y delicioso se ve!!!Me encanto!!!Abrazo enorme  hermosa,UgxUZBEmkUyxorYQ6Jp4AaABAg,Cocinando con Jenny,cocina,0
"Excelente rollo, si que se ve esponjoso, se me hace la boca agua  Muchas gracias por compartir mi querida Jenny. Te deseo un feliz fin de semana y que Dios te bendiga y proteja siempre, cuídate mucho abrazo ️",Ugx1oLNPSjUP0z-NH254AaABAg,Cocinando con Jenny,cocina,0
"Mira que lo has explicado fenomenal, paso a paso. Nunca probé este postre, pero me has despertado los deseos de hacerlo. Me hiciste salivar con ese corte delicioso que tiene. Gracias Jenny, un abrazo y L21",Ugy_KaniNaryIKJXsiR4AaABAg,Cocinando con Jenny,cocina,0
otra gran receta jenny felicidades por el trabajo que hiciste campeona,UgwMvbVmASuPApYOtl54AaABAg,Cocinando con Jenny,cocina,0
"Que delicia amiga, una receta riquissima y muy bien elaborada! Un abrazo y manita arriba.",UgxDnscdxrMsfbm6ZoB4AaABAg,Cocinando con Jenny,cocina,0
"Pues fíjate con que poquito se puede preparar un plato perfecto para una cena ligera, por ejemplo. Pues si que parece una tortilla, y bien rica. Yo prefiero el mix de 4 quesos, me encanta. Una receta de 10. Gracias Jenny, un abrazo y L27",UgzA1fQHs2gpHjYEnRV4AaABAg,Cocinando con Jenny,cocina,0
"Que bueno tu pastel, y encima tipo tortilla, muy bueno Jenny,  habrá que probarlo, ! Felicidades por tu canal.",Ugyy1u5zS1gIVgjeCOp4AaABAg,Cocinando con Jenny,cocina,0
"Que pastel más rico! Super original! La pinta es buenísima, probaré a hacerlo la próxima vez con el repollo, un saludo!!",UgwZHULSVnC7xyItKch4AaABAg,Cocinando con Jenny,cocina,0
gracias por compartir este pastel salado de pollo y huevos muy buena opcion,Ugx8YTMGV8Hfj4VXtyl4AaABAg,Cocinando con Jenny,cocina,0
"Muy rico, fácil y saludable que mas se puede pedir a una receta. Enhorabuena un saludo y disfruta de la semana",UgwFtddh7exdpEJBjEJ4AaABAg,Cocinando con Jenny,cocina,0
"Estoy salivando, se me hace la boca agua. Excelente receta mi querida Jenny, se ve muy apetitoso. Muchas gracias por compartir. Te deseo un feliz día y que Dios te bendiga y proteja siempre, cuídate mucho abrazos   ️  ",UgwQZqdqCY7NCpmpX8N4AaABAg,Cocinando con Jenny,cocina,0
"que buena idea, se ve delicioso, seguro que voy a prepararlo, un gran gusto verte saludos desde argentina",Ugxv5uJV52sjrN2iGnp4AaABAg,Cocinando con Jenny,cocina,0
Mmmmmm que  antojable yomi yomi  mmmmmm... Saludos desde México ,Ugznkpv1FnMwZrSEpbB4AaABAg,Cocinando con Jenny,cocina,0
Hola Amiga muy buena receta me encanta mucho se ve riquisimo gracias por compartir ,UgznzrDc9iXVNHvexCF4AaABAg,Cocinando con Jenny,cocina,0
Mmm que rico pastel  de repollo Con huevo y muy saludable  gracias por compartir saludos Amiga ,UgxtWIByJ2RMaR58gGh4AaABAg,Cocinando con Jenny,cocina,0
"Dejarme vuestras preguntas y opiniones en los comentarios.
Visiten mi canal secundario también: https://www.youtube.com/channel/UCCNXwnl4F8JSD3xwOpdBVsg
El canal Recetas faciles https://www.youtube.com/channel/UCNjey0fAY8wuhOh0fxNyw6Q",UgyR8enmMwBFoPRgIhx4AaABAg,Cocinando con Jenny,cocina,0
"Una maravillosa receta! Se muy delicioso realmente irresistible! 
Excelente preparación como siempre!.. gracias por compartir!
Una presentación de 1000!.",Ugz4saWqWKS8hMDfTFx4AaABAg,Cocinando con Jenny,cocina,0
"Ya me comeré los bordes  ese postre tiene que estar buenísimo. Muchas gracias por compartir mi querida Jenny. Te deseo un feliz día y que Dios te bendiga y proteja siempre, cuídate mucho   ️  ",UgwHypJr4_IkGdBNxUN4AaABAg,Cocinando con Jenny,cocina,0
Que buena pinta tiene esta receta Jenny felicidades y gracias por compartir.,Ugw6U5PU8Nb5dzPtfBB4AaABAg,Cocinando con Jenny,cocina,0
Que delicia y super original!!!! me encanto!!!Abrazo enorme y Felices Pascuas hermosa,UgzksqmYf-hC5Mj0dHl4AaABAg,Cocinando con Jenny,cocina,0
"Buen postre... aunque me gusta con huevo y leche, porque es más nutritivo. Feliz semana, Jenny!!!",Ugzxt7dQlKkK4_Lktd94AaABAg,Cocinando con Jenny,cocina,0
"Madre mia que delicia, tiene que estar riquissimo! Me ha encantado la elaboración, ideal! Un abrazo grande amiga!",UgwViWN2TawR3clyMup4AaABAg,Cocinando con Jenny,cocina,0
Este pastel tiene que estar de muerte. Me ha encantado la receta. Felicidades,UgxqXZKXb4OCNiTHDJ54AaABAg,Cocinando con Jenny,cocina,0
Delicioso  me a encantado  la masa y el relleno  de la manzana  como te a quedado de verdad  te felicito  muchas gracias por compartir ,UgylXtPAgXrZBPsOy_N4AaABAg,Cocinando con Jenny,cocina,0
"Espero vuestras preguntas y opiniones en los comentarios.
Visiten también el canal secundario de recetas: https://www.youtube.com/channel/UCCNXwnl4F8JSD3xwOpdBVsg
El canal Recetas faciles: https://www.youtube.com/channel/UCNjey0fAY8wuhOh0fxNyw6Q",UgzTpZSzSUl25Kla1PR4AaABAg,Cocinando con Jenny,cocina,0
Cuando tenga berenjenas y tomates del huerto seguro q hago sta recetita ,UgylfiI1xt_53HsZIGJ4AaABAg,Cocinando con Jenny,cocina,0
"Excelente receta, tienen que estar buenísimas. Muchas gracias por compartir mi querida Jenny. Te deseo una feliz Semana Samanta. Dios te bendiga y proteja siempre, cuídate mucho   ️  ",Ugw1BIEqRfHElWQ8vq94AaABAg,Cocinando con Jenny,cocina,0
"Una preparación así de fácil,y un resultado muy delicioso !!. Las tengo que probar! 
Gracias por compartir saludos!.",UgxoTh4tqdFr-4JHIDB4AaABAg,Cocinando con Jenny,cocina,0
"no he probado una berenjenas 
asi omo te quedo deben estar deliiosas",UgxueHuX8MLEoi-nrRp4AaABAg,Cocinando con Jenny,cocina,0
Amiga así te quedaron geniales y deben estar riquissimas! Un abrazo y manita arriba!,UgyvvhQDs7LmByofmaR4AaABAg,Cocinando con Jenny,cocina,0
Me fascinan las berenjenas y así como las preparaste se ven deliciosas!!! Me encanto!! Abrazo enorme hermosa ️,UgyR-u5G2xI1Y3EKn-R4AaABAg,Cocinando con Jenny,cocina,0
"Nunca las he comido así, pero menuda pinta tienen. La Mozzarella y los 4 quesos van muy bien, perfecto gratinado. Y con esas lonchas de tomate quedan geniales. Una receta de 10. Gracias Jenny, un abrazo y L10",UgxZOxlt4BkTOiWQEkl4AaABAg,Cocinando con Jenny,cocina,0
"Riquísima berenjena con el tomate asada, me ha encantado, probaré a hacerla, un saludo!",UgwhTpMe9A5-C4TN5Pl4AaABAg,Cocinando con Jenny,cocina,0
"Visiten mi canal secundario de recetas: https://www.youtube.com/channel/UCCNXwnl4F8JSD3xwOpdBVsg
Dejarme vuestras opiniones y preguntas en comentarios.",Ugw4KgL9B61QSHS88Bd4AaABAg,Cocinando con Jenny,cocina,0
"Una delicia y super bien elaboradas, me encantan, así que te dejo 45 rosquillas y un abrazo amiga!",UgxlAYsoWzcDFjOKaTt4AaABAg,Cocinando con Jenny,cocina,0
Que buena pinta tienen las rosquillas con el sabor del limón. Saludos amiga,UgxVnyGAqdq7woZAYUN4AaABAg,Cocinando con Jenny,cocina,0
Que delicia de rosquillas estas las tengo que hacer me encanta tu receta te an salido muchísimas ya me quedo con estas medidas para darle ai madre que le encantan y ella ya no puede hacer muchas gracias por compartir tu receta ,UgwLDK6yurn2MaDNn6J4AaABAg,Cocinando con Jenny,cocina,0
"Excelente receta para esas rosquillas tan esponjosas. Tienen muy buena pinta. Muchas gracias por compartir mi querida Jenny. Te deseo un feliz fin de semana y que Dios te bendiga y proteja siempre, cuídate mucho   ️  ",UgyJ5xOixqpHGLYWKIl4AaABAg,Cocinando con Jenny,cocina,0
"Que delicia de rosquillas !! Me encanto la preparación, excelente paso a paso, muchas gracias! ",UgzSrQgE_dmR-3x5i414AaABAg,Cocinando con Jenny,cocina,0
Me encantaron que son de limon!!! Se ven deli!! Abrazo enorme hermosa ️,Ugx1JyjqEpQEhevJsjl4AaABAg,Cocinando con Jenny,cocina,0
Que delicia de tortilla me encanta con la cebolla la berenjena y el ajo y el toque del pimentón le tiene que dar me a encantado para una cena Estupenda a quedado súper jugosa como a mí me gusta me encanta muchas gracias por compartir ,UgxFvI3hzQCOnjNHkad4AaABAg,Cocinando con Jenny,cocina,0
"Me encanto!!! Amo las berenjenas, buena opción!! Abrazo enorme hermosa ️",Ugxi0orSjvSxmaxj7hN4AaABAg,Cocinando con Jenny,cocina,0
"Pues si la cena perfecta y deliciosa! Muy buena pinta, y buena elaboración, un abrazo amiga!",Ugy7XlF8Tl6ojh-mBPZ4AaABAg,Cocinando con Jenny,cocina,0
"Que rica tortilla amiga!! Me encanta la berenjena, la probaré,  saludos!!",Ugxbj2_ORkhLA_ahmYx4AaABAg,Cocinando con Jenny,cocina,0
"Que buena pinta, nunca la he hecho de berenjena, me la apunto gracias, un saludo!",UgzvSuL77iKc0gHXONJ4AaABAg,Cocinando con Jenny,cocina,0
"Que bueno todo, esta receta de tortilla esta genial Jenny,  la preparación muy sencilla, felicidades por su canal.",Ugxv6rdNI3v3MWkHMNt4AaABAg,Cocinando con Jenny,cocina,0
"Excelente tortilla, se me hace la boca agua, tiene muy buena pinta. Muchas gracias por compartir mi querida Jenny. Te deseo un feliz día y que Dios te bendiga y proteja siempre, cuídate mucho, un abrazo ️",Ugyz0bmcT6ZNljH5XYp4AaABAg,Cocinando con Jenny,cocina,0
"Que rica tortilla! Probaré a hacerla con la berenjena, tiene muy buena pinta! Un saludo amiga!",UgwOuwDglbVjIJZ18lV4AaABAg,Cocinando con Jenny,cocina,0
Oooo que buena pinta tiene se ve deliciosa yummy un gran LIKE para ti compañera ,UgxYfRdobR7A-7OY0pB4AaABAg,Cocinando con Jenny,cocina,0
"Visiten también el canal secundario: https://www.youtube.com/channel/UCCNXwnl4F8JSD3xwOpdBVsg
Dejarme vuestras preguntas y opiniones en los comentarios.",UgyuZaAzj-7X7Fou8el4AaABAg,Cocinando con Jenny,cocina,0
Me encantan tus torrijas y el echarle el zumo de naranja me  a encantado te an quedado Deliciosas y si que así se conservan muy bien muchas gracias por compartir ,UgxfreWI_uuQhPyrsCp4AaABAg,Cocinando con Jenny,cocina,0
"Excelente preparación! Muy ricas torrejas, no pueden faltar en esta temporada! Gracias ya se me antojaron!",UgwzCS0UT5Izl4x4Ggt4AaABAg,Cocinando con Jenny,cocina,0
"Me encanta como te han quedado esas torrijas se ven muy jugosas, saludos amiga!!!",UgwhxBcUmAsR8pMf3pt4AaABAg,Cocinando con Jenny,cocina,0
Se ve delicioso y parece muy fácil de hacerlo saludos cordiales desde Kentucky,UgxyRRlxnQWaOxrS4dR4AaABAg,LA COCINA DE CHE CHE,cocina,0
Exelente se ven súper sabrosas  y muy prácticas me gustó como las acompañaste saludos ,Ugygdm-oCJlR0wQkPt54AaABAg,LA COCINA DE CHE CHE,cocina,0
Delicioso lo are xq estoy adieta y eso es muy saludable  saludos cheche saludos para ti y tu familia,UgxL8PxAS93DCeJvy_V4AaABAg,LA COCINA DE CHE CHE,cocina,0
Por nada amigo. Me llamo Maria. Tengo un hijo que se llama José. Peto de cariño le decimos Cheche.. buen dia.,UgxVtenXy-0AaG-YdH94AaABAg,LA COCINA DE CHE CHE,cocina,0
Hola. Cheche. Que delicia provecho. Saludos a Jesi y Manuel. Bendiciones.,UgxpL1T1v_tXIzs6EFV4AaABAg,LA COCINA DE CHE CHE,cocina,0
Seve bien rico fácil y económica muchas gracias por la idea Cheche ️,Ugz58-vsL-_xGEYf-8R4AaABAg,LA COCINA DE CHE CHE,cocina,0
"Hola che che gracias por tu rica receta, la preparare el viernes.
Recibe un abrazo con cariño",UgwFXoeOpbrRB_OjwzF4AaABAg,LA COCINA DE CHE CHE,cocina,0
"Eres un crack mi querido che che!!!!  siguele echando ganas!!! la neta están bien chidos tus videos, me late tu onda!!",Ugzf4IUfyhtA8UI6Crh4AaABAg,LA COCINA DE CHE CHE,cocina,0
"hola Dios los bendiga a todos por favor comparta mi testimonio con su familia y amigos es muy importante por favor soy Sabina Franca, contraje el VIH en 2009, comencé a tomar mis ARV, mi CD4 era 77 y la carga viral era 112,450.  Vi un sitio web del Dr. Azegelo, también vi muchos testimonios sobre él sobre cómo usa la medicina herbal para curar el VIH.  Me puse en contacto con él y le conté mis problemas, me envió la medicina herbal y la tomé durante 7 días, luego fui a un chequeo y me curé.  El medicamento NO TIENE EFECTOS SECUNDARIOS, no hay una dieta especial al tomar el medicamento.  También cura ALS, HEPATITIS B, CÁNCER, HERPES, HTLV-1, DIABETES y mucho más ....
      Puede comunicarse con él en Drazegelohome@gmail.com.  o llamar / Whatsapp +33755928890",Ugw9Rw3UnILV4DHqR154AaABAg,LA COCINA DE CHE CHE,cocina,0
Riquísimos y deliciosos  tamalitos buenos para estos fríos felicidades Cheche ,UgxyTocugCRkalZ-U5N4AaABAg,LA COCINA DE CHE CHE,cocina,0
"Hola Che Che  hasta aca me dio el olor de esos sabrosos tamales  
Muchas gracias . Saludos ",Ugx5nLxe8Vto19n3wyd4AaABAg,LA COCINA DE CHE CHE,cocina,0
"Saludos desde GTO ,,,,me fascinó tu receta la prepararé !!!mándame un saludo para la familia CAPETILLO AVILA por favor ",UgxuUNBSlLIi6IvUriF4AaABAg,LA COCINA DE CHE CHE,cocina,0
"Me parece que se tiene que batir con las manos cuando ya se pone la masa ,para que queden sabrosos",UgzHezjhIETk84sIB6J4AaABAg,LA COCINA DE CHE CHE,cocina,0
Cuanto tiempo tardó la batidora en mesclar la masa con los ingredientes y cuanta masa ocupaste y que cantidad de manteca,UgzGAfQsWR47hK5dWD54AaABAg,LA COCINA DE CHE CHE,cocina,0
Puedes poner la receta en la pantalla en lista por q se ve delicioso,UgyC2PcVHaZ0UEfrhoB4AaABAg,LA COCINA DE CHE CHE,cocina,0
Perdón usted dijo tomatillo? Creo que es tomillo disculpe por el comentario es con mucho respeto solo para aclarar ,UgyqG4OBnLrtAA6K6nF4AaABAg,LA COCINA DE CHE CHE,cocina,0
mmmm que rico .... la clara del huevo lo bates hasta que quede espumoso? Quiero hacer me uno ,UgzxKOWHVuBnSHg_WdB4AaABAg,LA COCINA DE CHE CHE,cocina,0
"Super deliciosas, faciles y rápidas  gracias por tus recetas ️",Ugy-V-YCz7KOjAwWhIJ4AaABAg,LA COCINA DE CHE CHE,cocina,0
Wooo que Rico... saludos desde Seattle Washington primera vez mirando tu video,UgzRstCF69iY1ZDYdZx4AaABAg,LA COCINA DE CHE CHE,cocina,0
"Hola Que rico te quedo el pollo, se me hizo interesante el uso de la hoja de aguacate ya que en mi país aun no habia visto que la usaran en recetas, tratare hacer esa receta, muchas gracias. Saludos desde Brasil!",UgxNSn8i1egZNqwLPdN4AaABAg,LA COCINA DE CHE CHE,cocina,0
Con el toque de la hierva buena ha de saber delicioso  saludos mi querido che che,UgxiAUtIgIfGQkJf5s94AaABAg,LA COCINA DE CHE CHE,cocina,0
OMG  no soy mucho de alcohol pero con esta michelada si se me hizo agua la boca  saludos mi querido che che,Ugy5FTMDFPwHm5nRUxV4AaABAg,LA COCINA DE CHE CHE,cocina,0
"muchas gracias por compartir, me gusta tu canal y aquí me quedo.te invito a visitar mi cocina,LK46",Ugw3y0gvqmtUBZMgtXh4AaABAg,LA COCINA DE CHE CHE,cocina,0
Que Rico se ve ese platillo lo arre y tu Cocina hermosa !!! Saludos,UgwLs7AqwcoFf89ZFeR4AaABAg,LA COCINA DE CHE CHE,cocina,0
Felicidades  mi guapo cheche  el poder es triunfar deliciosa reseta ..Saludos ala guereja cuando nos la presentas otra vez ya a de estar más grande,UgzvxkVfRRmTgkaXw_94AaABAg,LA COCINA DE CHE CHE,cocina,0
"Muchas felicidades  por la nueva cocina mi querido che che,mmmm que rico té quedó,saludos che che",Ugz-nHjmwCk_8StRnSJ4AaABAg,LA COCINA DE CHE CHE,cocina,0
No tienes ni la mas mínima idea así no se hace solo lo dejaste humeado y medio cosido,UgxYI3vR9vVCyly06XZ4AaABAg,LA COCINA DE CHE CHE,cocina,0
"QUE RICOS  Y QUE ENVIDIA EL LUGAR ESTA LINDO.  AQUI EN LA, CA  SEGUIMOS ENCERRADOS SOLO PARA SALIR A TRABAJAR.",Ugzspc1xFDfqyYdD8Rx4AaABAg,LA COCINA DE CHE CHE,cocina,0
"¡Felicitaciones por el gran video!
¡Deseo éxito!
Super Like.
Gran semana. Abrazos.
DG Tudo",Ugwl9emEDM73P4vg6E94AaABAg,LA COCINA DE CHE CHE,cocina,0
Que bien che che que no te olvides de nosotros y nos sigas consintiendo con más recetas,UgwUkJ3Zf0AzuWYsybl4AaABAg,LA COCINA DE CHE CHE,cocina,0
"Yo vengo a tu canal por recomendación de Juncal ya me suscribí, ya di mi like al vídeo y ya lo compartí ...
Felicidades excelente canal Che Che !!!",UgzE8pG9q6pOD9UcSGB4AaABAg,LA COCINA DE CHE CHE,cocina,0
Vengo de el canal de juncal buenas resetas ya me suscribe suerte!!,Ugw6AqwRz73TeAOqSm14AaABAg,LA COCINA DE CHE CHE,cocina,0
"igual yo vengo de parte de juncal , te seguiremos de hoy en adelante , suerte !",Ugwb0AqnYmTccdTQeiJ4AaABAg,LA COCINA DE CHE CHE,cocina,0
"tambien vengo del canal del charro politico :) , ya te estoy siguiendo.",UgwmZFcFqlajYFmeQRt4AaABAg,LA COCINA DE CHE CHE,cocina,0
"Bueno revise varios de tus vídeos y parece muy buena comida, vengo del Charro político por Juncal Solano. te seguiré broo.",UgzVk3AQdGCy9l881E54AaABAg,LA COCINA DE CHE CHE,cocina,0
"Vine buscando la receta de una michelada, y encontré eso y mucho más. 
Excelentes recetas.",UgwAfDS09KwXiC3TZaN4AaABAg,LA COCINA DE CHE CHE,cocina,0
"Delicioso platillo y muy facil. 
Mi mama lo preparada. Gracias cheche.",UgxaiRhbcKl341TCIhd4AaABAg,LA COCINA DE CHE CHE,cocina,0
Juncal solano te ##promosiono# en su canal  # el charro politico,UgymsSewWeL9A52yJn54AaABAg,LA COCINA DE CHE CHE,cocina,0
Nunca lo eh echo pero en la semana lo cocino gracias  por compartir. Saludos,Ugz-2lmrCAJUXs8gMAR4AaABAg,LA COCINA DE CHE CHE,cocina,0
Vengo del Charro Político. Juncal pasó el dato y mira que voy a preparar esa delicia de agua. Saludos amigo.,UgzV3fbIgVi50ehdvBp4AaABAg,LA COCINA DE CHE CHE,cocina,0
"Juncal te recomendó y... ¡bravo por ella! No se equivocó. Amo la cocina y el agua de alfalfa la andaba buscando como loca.
Saludos desde Múzquiz, Coahuila.",UgwB1f9TiPrrUhO9bQZ4AaABAg,LA COCINA DE CHE CHE,cocina,0
