comentarios,id_comentarios,nombre_canal,categoria,dummy_y
"Que bien hecho! A mi me salio un poco diferente, jeje. Gracias por compartir.",UgxMZeNye9rkH7qLWDx4AaABAg,DOMERELLY,dibujo,1
Como pasa el tiempo tenía 13 cuando vi tus vídeos y ya tengo 20 ,Ugz2makdMGMZvs-gr854AaABAg,DOMERELLY,dibujo,1
Wow después de más o menos un año o dos volvió y       supersayajin tres,Ugwrvn7SnDetFw8uhOV4AaABAg,DOMERELLY,dibujo,1
ahora volvere a dibujar ...  desde que dejaste de subir videos ya no dibujaba... ahora manos a la obra ,UgwTv83WRsbl4xUIcxN4AaABAg,DOMERELLY,dibujo,1
A los años q veo tus vídeos  fue loq me instiro a dibujar saludos de Ecuador,UgwJH-9V5ViyqXN2IpJ4AaABAg,DOMERELLY,dibujo,1
Tenía mis dudas al principio pero luego ya se vio súper realista la fresa. Quedó muy chévere.,UgxZT-NSqGko_0bnwf14AaABAg,DOMERELLY,dibujo,1
Hola llevo poco conociendote pero llevo dos meses aprendiendo a dibujar de ti dibuje la sirena. El hada.y el ángel todo ello a lápiz me gustaría que dibujaras algún demonio por favor y pido a todos tus seguidores que voten por ese dibujo porque de verdad me interesa mucho y aparte e buscado algún dibujo de demonios y ángeles caídos y la verdad que no hay muchos y seguro que aparte de esos dibujos monos que haces también hay gente un poco mas tétrica interesada en otros dibujos y la verdad que contigo aprendo mejor que con otros por favor ayudame con los demonios AISIN,Ugxg9fC6aQgo5Dlzo7l4AaABAg,DOMERELLY,dibujo,1
Te extrañábamos que bueno que volviste fuiste la pionera de los dibujantes en YouTube  esperaba tus dibujos desde hace como dos años.,UgxqB5pHCo4Gu0V0mXV4AaABAg,DOMERELLY,dibujo,1
Volviste... ha pasado tanto. Tu fuiste la que me hizo el semi-artista que soy y me volveré en uno como tu.,UgxARWnCfWFYW18VBq14AaABAg,DOMERELLY,dibujo,1
"Volvistes gracias por subir otro video.
Ya extrañaba tu voz y obras de arte.",Ugwr6dJLGqIi6dGIE0x4AaABAg,DOMERELLY,dibujo,1
esta piba que tiene el pulso perfecto que a la primera le salio tan bien el circulito ese jajajaja,UgwkZXo3gQBhBMj5Ca94AaABAg,DOMERELLY,dibujo,1
No me salió pero seguire practicando hasta lograrlo.Consejo:nunca se rindan.,UgxQHqfQoCenek3zO_R4AaABAg,DOMERELLY,dibujo,1
nueva subcriptora y ahora me acabo de dar cuenta que este video es de hace n2 años XD,Ugx6TG88LCOkOswXaxh4AaABAg,DOMERELLY,dibujo,1
"Wow tus dibujos están chidos los mejores...Creí que ya no subiras. Quiero aprender más sobre ti,la mejor youtuber eres tú,soy tu sub.",Ugzce1CMyjTFydboxW94AaABAg,DOMERELLY,dibujo,1
No sirve osea esque no es por umillar solo es que tienes que de sir los materiales desde un principio osea ay me gaste tiempo hasta que tu dijiste los materiales porfavor te pido que expliques los materiales desde un principio  y no tomes este comentario como hate solo que es una recomendación ,UgxwoeC2-m41ND64JWd4AaABAg,DOMERELLY,dibujo,1
"Ella :mencionando todo tipo de lapiz
Yo:con mi lapiz de $15 pesos de la papeleria",Ugxg4EpsY_5z6aGESMV4AaABAg,DOMERELLY,dibujo,1
Yo aahhh ya no me salió solo párese dibujada por mi y mi prima na a desir que es muy fea ,UgwKJ5MWkuDrFyg28eR4AaABAg,DOMERELLY,dibujo,1
No sirve nada nadie tiene lápices especiales para hacer un dibujo,Ugy_sFRAaWF4YEbhabV4AaABAg,DOMERELLY,dibujo,1
Al principio en la portada pensaba que eran de verdad jajaja,UgxBud6dzB8BEHKvm-94AaABAg,DOMERELLY,dibujo,1
"Una preguntita,es recomendable usar un isopo para difuminar?",UgyoS71fODsAMnzkwh14AaABAg,DOMERELLY,dibujo,1
Yo quiero participar en el sorteo porque yo no tengo lapiceros de Minas y me interesaría mucho ganar te voy a pedir a Dios,UgxUjegFyRWp9K-ppGt4AaABAg,DOMERELLY,dibujo,1
"Extraño tanto a esta youtuber, ella hizo que iniciara a dibujar y a practicar, por ella es que hoy en dia dibujo y hago que mis dibujos sean mejores cada vez, si vuelves algun dia quiero que sepas que te adore con mi alma, dibujas a la perfección, te extraño mucho, buenas noches. ♡",UgyD_0wKlnTkp-q6CkR4AaABAg,DOMERELLY,dibujo,1
Domerelly está bien. Vayan a su página de facebook. Hizo un post. También está en Instagram :),Ugwwu9thS69gMuAXLsl4AaABAg,DOMERELLY,dibujo,1
cuando subirás nuevos vídeos yo soy nuevo jejeke ojala vuelva a subir videos,UgyIGNB7UlKsoqLLgY54AaABAg,DOMERELLY,dibujo,1
"Que te pasó domerelly, no se nada de vos. Hace un año te seguia, vuelvo esperando nuevos vídeos para aprender pero no estas. Buscó si hay alguna noticia de vos y dice que estas muerta... Si de verdad es cierto, hay mucha gente que sigue suscrita a este canal que seguro esperan una noticia de vos, y tienen que confirmarnos a nosotros como yo que están intranquilos sobre tu bienestar si de verdad estas muerta. Ojala que no, y que alguien haya leído esto esperando como yo una noticia. Te extraño mucho, te veo hace años y que estés supuestamente muerta me choca bastante, por favor que alguien me confirme con pruebas sobre tu bienestar o tu supuesta muerte, se lo agradecería mucho y otros más igual...",UgzP9oE-CC7KelBwJ6l4AaABAg,DOMERELLY,dibujo,1
"Heeyy, Doma, a dónde te metiste? Te necesitamos. Regresa por favor.",Ugy3GDgCjrjTYCftXGp4AaABAg,DOMERELLY,dibujo,1
"Que asco con los generadores de chismes que afirman que murió solo por hacerse los graciosos, definitivamente internet ayuda a los desgraciados a manifestar lo podridos que están como personas, si ya los veo rebuznado para contestarme este comentario, patéticamente predecibles en su pose bobalicona de ""trolls"" ( hasta esa será la razón de abandonar al canal, el estar lidiando con los babosos trolls).... bah! no valen mas la pena...",Ugx_ysNPGhdwqaFBW0B4AaABAg,DOMERELLY,dibujo,1
Éste canal merece estar entre canales perturbadores según dross :v,Ugw0vC2IsDsa-uOUEvV4AaABAg,DOMERELLY,dibujo,1
"Es como el chico de art attack que desapareció, y luego se supo que murió :'v",Ugw8Btsuksm20KoL3JB4AaABAg,DOMERELLY,dibujo,1
Lamento informar el fallecimiento de nuestra querida amiga y maestra que Dios la tenga en su gloria naa mentira we! ni idea ,UgxoE1F6hFW8FkrDQhd4AaABAg,DOMERELLY,dibujo,1
"Alguien sabe del paradero de Domerelly? Más nunca supimos nada de ella, ni por acá ni sus redes sociales.",UgxBv91MbCZcDGXOKa54AaABAg,DOMERELLY,dibujo,1
domerely te a pasado algo que no has podido subir video? me parece muy extraño y estoy preocupada por ti,Ugi7naNyRqVZQngCoAEC,DOMERELLY,dibujo,1
puedes hacer videos pintando a las princesas y a Anna y a Elsa y muchas cosas más mariposas puedes este hacer éste muchas cosas más porque quiero este ver tu vida me encanta tu vida yo estoy suscripto este canales chelsi mimirimo éste está muy buenos tus vídeos es muy elegante y pues hace más videos cuál es tu llamaste más nuevo porque quiero ver tus vídeos está muy bonitos,Ugi9e7kVJv9vHXgCoAEC,DOMERELLY,dibujo,1
"Hola, te quisiera pedir un favor y es que deseo que puedas dibujar a kakashi del anime naruto por favor , eh dibujado varios personajes, gracias a tu videos y ahora deseo dibujar a Kakashi, dibujas y explicas super bien, es por eso que quiero que subas un video asi. Por favor. 
Gracias!",UggPRdImteWHqngCoAEC,DOMERELLY,dibujo,1
estoy aprendiendo a dibujar. tus magníficos videos me han ayudado mucho. te lo agradezco bastante,UggZH9or3Neia3gCoAEC,DOMERELLY,dibujo,1
domerelly yo sigo intentando pero no puedo aprender a dibujar :(,UghL-X3A9od13XgCoAEC,DOMERELLY,dibujo,1
"Pues valla mi material preferido es la impresora , like si el tuyo tambien lo es xD",UghkqBoAeqeIh3gCoAEC,DOMERELLY,dibujo,1
NO ES POR ENTRAR AL CONCURSO EH MIRADO UN PAR DE TUS TRABAJOS Y LA VERDAD ME SORPRENDE CADA VES MAS TUS TRABAJOS MUY BUENOS,UggsQzNzBQBWlngCoAEC,DOMERELLY,dibujo,1
"por que ya no subes videos , tan padre que dibujas , dibuja a luffy",UgjhBAr841qL2HgCoAEC,DOMERELLY,dibujo,1
+domerelly puedes dibujar algo para mi por favor no se como el personaje de virtual hero del ribius plis me encantaria que tu lo dibujaras por favor,UgjVLqXD9lbSa3gCoAEC,DOMERELLY,dibujo,1
me fuera gustado que lo grabaras todo completo casi no me gusto y por favor musica  de Bethoven,Ugxjc5MtewitnIyWiHJ4AaABAg,DOMERELLY,dibujo,1
"este canal me enseño a dibujar no puedo describir la nostalgia que me da ver estos videos y la musica, me recuerda tanto cuando era pequeña y miraba estos time lapses, eres asombrosa dome!",UgyK1JJc5Fjd3dp9uNl4AaABAg,DOMERELLY,dibujo,1
"Podrías hacer un tutorial enseñando los trucos de como mantener la apariencia de un personaje o persona real si lo dibujo de perfil, en tres cuartos y en otros ángulos? O sea, yo no logro mantener la apariencia de un personaje si lo cambio de ángulo y quiero aprender eso. Pero no con las típicas líneas ya que eso no me ayuda, sino algo más profundo. Bueno, espero haberme explicado bien, saludos.",UghKupGm_TOIMngCoAEC,DOMERELLY,dibujo,1
oye me darías un consejo para dibujar tan bien ed que amo dibujar pero no lo hago tanbien como tu,Ugh_JrMeuNhCMHgCoAEC,DOMERELLY,dibujo,1
oye domerelly que colores usste para aquel gran dibujo disculpa mi ignorancia ?,UgiqzpCMaungtngCoAEC,DOMERELLY,dibujo,1
"amiga te ago una recomendacion xfabor puedes ir a algun lugar donde no se ilumine mucho porqueno se ve m,uy bien",UgiyY8U6QGGUDngCoAEC,DOMERELLY,dibujo,1
"me encanta como dibujas , hice muchos dibujos con tus tutoriales , y me ayudaste mucho a dibujar .  Gracias",UgjHW6r8YxlgOXgCoAEC,DOMERELLY,dibujo,1
ami me gusta no importa cuando subas videos y todos los que ponen no me gustan entonces que hagan el dibujo no es tan fácil que digamos,UgjxbriL8YqblXgCoAEC,DOMERELLY,dibujo,1
Porque no dibujas algo de DBZ como por ejemplo a bulma goku ssj4 estaria chido,Ughwx_bMKFbGz3gCoAEC,DOMERELLY,dibujo,1
Dromelly podrías dibujar a roronoa zoro de one piece por faaa?,Uggy3OGTNaI6A3gCoAEC,DOMERELLY,dibujo,1
Ojalá volvieras a subir vídeos como en los viejos tiempos cuando los dibujaban tu frente a cámara pero sobre todo ojalá volvieras a subir vídeos,Ugx_PQjVBNZLl2zWZyN4AaABAg,DOMERELLY,dibujo,1
de verdad no hace falta decir lo eres la mejor dibujante del mundo mundial que es eso sera de todo el  universo dibujas hermisisimo,UggER6y6Rrt3nHgCoAEC,DOMERELLY,dibujo,1
"pregunto, aparte del color blanco, que otros tipos de colores puedo utilizar que sean claros? un ejemplo",UgjmfpGwz0BBIHgCoAEC,DOMERELLY,dibujo,1
"Hola Domerelly! Soy Subscriptora, y me encantan tus tutoriales. Quería pedirte si podrías hacer un Tutorial para dibujar a los Ojos, o ""Doujutsus"" del Anime Naruto, osea:
-Rinnegan, o Rinne Sharingan. 
-Byakugan, o Tetseigan.
-Sharingan, o Mangekyo.

Te lo agradecería de verdad! Like para que lo vea porfavor!",Ugiww3zKIFPwZngCoAEC,DOMERELLY,dibujo,1
HAAA Y OTRA COSA PORFE TODOS TUS DIBUJOS HASLOS A LAPIS Y SI NO PS LO HABISAS A COMIENZO,UghN6Euj1zai3HgCoAEC,DOMERELLY,dibujo,1
"ollle me parese q lo q deverias hacer es hacer todo el proseso con la cara y luego si ya sea en otra pagina haces los toques solo si lo deseas 


PERO ME PARESE INCREIBLE 

como por ejemplo los ojos o el cabello por q regularmente  ya tienes la muñeca hacha
 

BAY BABY",UghxJXOiwpGWp3gCoAEC,DOMERELLY,dibujo,1
"hola podrías dibujar y colocar a marinette de ""prodijoisa""",UggiYQM6o-_47ngCoAEC,DOMERELLY,dibujo,1
"Dios, me encanta tu voz domerelly escucho tu voz para relajarme es la voz mas linda y tierna que e visto",UgiAksMZbyAa2HgCoAEC,DOMERELLY,dibujo,1
q es lo q uso para hacer esos puntos ummmmm respondanme porfa,Ugiur2KiQnNfH3gCoAEC,DOMERELLY,dibujo,1
"Hola domerelly  crees que puedes dibujar a ken kaneki pero sin la mascara ,porfabor",UgimkVi7LldviXgCoAEC,DOMERELLY,dibujo,1
NO domerelly no fuistes paso a paso explicando como dibujar al r2d2,Ugh46rUAE1F_eXgCoAEC,DOMERELLY,dibujo,1
te lo pongo en este video porque es uno de los que mas me llama la atencion,UgiBykq1nPU--HgCoAEC,DOMERELLY,dibujo,1
eres mi idolo en el dibujo podrias hacer un video enseñando a dibujar a ken kaneky de la serie tokyo ghoul por favor,Ugj_IyiZKCjp23gCoAEC,DOMERELLY,dibujo,1
"Me gusta mucho como dibujas, sigue subiendo muchos más videos así :).",UgivTY4nmMITpXgCoAEC,DOMERELLY,dibujo,1
que no el video se debería de llamar coloreando no dibujando xD buen dibujo like,UggfzihBH5YV6XgCoAEC,DOMERELLY,dibujo,1
"dibujas geniaaaal eres impresionante te adoroooo deberías tener 10,000,000 suscriptores guapaaa",Ugg3MJCcsAAU2XgCoAEC,DOMERELLY,dibujo,1
Quieren ver buenos dibujos pues pasen por mi canal CARBUSCUS CARLOS,UgiZdYxj65TQ-XgCoAEC,DOMERELLY,dibujo,1
Hola muy buenos todos los trabajos me puedes recomendar algunos lapizes poara pintar,Ugiqi2NQKSEdUHgCoAEC,DOMERELLY,dibujo,1
"Me gusta como dibujas, me han servido tus técnicas y he seguido algunos tutoriales y quisiera mostrarte mis dibujos para saber tu opinion :)",UgiM26ka_vh_0ngCoAEC,DOMERELLY,dibujo,1
"Dibujas muy bien y me han servido tus técnicas, yo he dibujado uno que otro con tus tutoriales y quisiera enviartelos para saber tu opinion :)",UggzKk15xBDbYngCoAEC,DOMERELLY,dibujo,1
:c podría poner de nuevo los directos cuando daba clases ? Aprendí mucho en esos directos,Ugx_R-7Kky22vMfuCH54AaABAg,Soda Opera,dibujo,1
"Awww nooo apenas descubrí tu canalcito, y recién me suscribi :'(, espero que consideres continuar en un futuro :'(",UgySJ8GDgQljFlIPp2l4AaABAg,Soda Opera,dibujo,1
"Adiós Soda Opera, mucho gusto maestro, no sé si me recuerdes. Soy Lea estuve en un curso contigo en 2016, que te vaya muy bien en tu vida, te deseo lo mejor.",Ugz6Fgu7GhP4lzYZKrR4AaABAg,Soda Opera,dibujo,1
"Cordial saludo, """"FELICITACIONES""""  Excelente explicación y sobre todo muy pedagógico. Mi Nombre es LEONARDO RODRÍGUEZ , vivo en Guaduas Cundinamarca Colombia. Estoy en el proceso de iniciar un una tienda de artes que recoja lo mejor de mi pueblo ya que es patrimonio histórico de Colombia y catalogado entre los 17 municipios más hermosos.  La idea es estampar imágenes en cerámica y camisetas, hacer esculturas y recoger trabajos de artistas locales o externos. estoy intentando aprender photoshop autodidacta pero es muy complicado llegar a piezas artísticas que valgan la pena. Mi intención es comprarle diseños relacionados con Guaduas Cundinamarca como: Policarpa Salavarrieta, piedra capira, salto de versalles, casa de policarpa, catedral de Guaduas.. en fin lo recatable que se puede encontrar en INTERNET. Pueden ser obras combinadas o independientes eso ya quedaría a su excelente imaginación.. Si está interesado mi email: leonardorodriguez010203@gmail.com # de celular +573102285414. mil gracias.",Ugzg7Dc00NOiFcdU_614AaABAg,Soda Opera,dibujo,1
"Hola soda opera... Jajaja no es tu nombre pero lo importante es decir que se me va uno de mis grandes del dibujo... Mil gracias por tanto.  Te mereces 3 artistas de mi rainking, es el máximo para alguien que aprecio mucho sin ser de mi familia o alguna chica que me guste jajajaja... Máximo respeto!!!!!",UgyeWdilQOv_9phMtHd4AaABAg,Soda Opera,dibujo,1
"Aparecí en el 3er soda showcase de ultimo con un dibujo de hecarim arcade hace 5 años, fue maravilloso en su momento y lo es actualmente me motivaste a empezar a dedicarme mas a mi dibujo y desde entonces te recuerdo mucho ya que fuiste parte importante en el desarrollo de mi arte muchísimas gracias por todo! y quisiera poder contactarte para mostrarte algo de mi avance desde ese entonces :,3",UgwM59ev0myZjT3IvmV4AaABAg,Soda Opera,dibujo,1
"Fingias tan tan bien ser un gran profesor, que lo fuiste. Un saludo lagrimoso!",UgwS7hlrHrFTErai8SV4AaABAg,Soda Opera,dibujo,1
"Gracias por todo el conocimiento que nos dejas y sobre todo por compartir tus experiencias  con nosotros, enserio enserio gracias .",UgwFGO8JCQxtJpsLb0h4AaABAg,Soda Opera,dibujo,1
"Al fin pude verlo completo. :D
Muchas gracias por todo, que nostalgia y risa el directo, recuerdo cuando tenía 16 sin saber qué hacer con mi vida y ver soda opera.
Me alegra que este sea un paso para seguir avanzando en tu vida profesional. Me hubiese gustado estar en el directo, sin embargo estaré en soda gg. <3
Un abrazo.",Ugx0cB26ErT_Gh6ysuV4AaABAg,Soda Opera,dibujo,1
"que triste youtube no me aviso, adiós parcero se te quiere, gracias por todo",Ugy5PlTnOkzl1u2zA4N4AaABAg,Soda Opera,dibujo,1
"Una pregunta, es posible que alguien que no sepa nada de dibujo pueda aprender?",UgwcmzIsszM81fWvmc94AaABAg,Soda Opera,dibujo,1
"WOW gran trabajo soda, por cierto cual era el correo para mas info de las clases particulares?",UgzDrzy12KhdlAaDCtp4AaABAg,Soda Opera,dibujo,1
"Me gustó mucho el resultado del personaje,Lo felicito parcero.",UgwEnpUWGQO5U_B8SnJ4AaABAg,Soda Opera,dibujo,1
jeje las hombreras del primer modelo son muy similares a los truestrike spaulders en classic,UgxbjwXnRHLcux25bwx4AaABAg,Soda Opera,dibujo,1
Tienes razón con el pelo. El segundo si parece más un amiibo y pega más para lo que quieres.,UgxotIaPM-bvYTHo-S14AaABAg,Soda Opera,dibujo,1
"Definitivamente esta estupendo, quizás lo mejor que he visto de todo lo que has hecho, increíblemente profesional y limpio. A gusto personal lo único que siento que no encaja son los ojos, de pronto por que su expresión no se siente tan atractiva y bella como el resto ademas que es la única zona no 3D. Pero en serio Gallo, felicidades, me sorprendí de ver esto y por su puesto sería genial poder probar el juego cuando tengan una beta.",UgyX5QaF1j60PASrhzR4AaABAg,Soda Opera,dibujo,1
"Noo Soda xD no fui alumno tuyo en el poli (aunque me hubiese encantado xD) Tampoco me llamo Julian, soy un suscriptor random xD",UgxfDP0DIU5I0ZEopgZ4AaABAg,Soda Opera,dibujo,1
Wow me parece increíble mas que la pieza como tal el análisis exhaustivo que das y la cantidad de iteraciones que diste en el mismo proceso de producirla. grande soda!,UgyLlGl2tUYXHn1EkQN4AaABAg,Soda Opera,dibujo,1
"Está súper cool, si me gustaría conocer más sobre el proyecto.",Ugx30afXQWr5vNif7ih4AaABAg,Soda Opera,dibujo,1
Me ha encatado Jaime! De verdad enhorabuena por el resultado. Un abrazo ^^,UgxsLTJuuvxWTyfM-854AaABAg,Soda Opera,dibujo,1
"llegue buscando cobre y encontré puro oro en este canal, hace unos 20 años no dibujaba y con ud  despierto mi talento que se me había dormido, mi meta es comprar un ipad para mejorar en el dibujo digital siento que la laptop me limita demasiado si dibujar con mouse es complicado con el touchpad es imposible para mi, estoy muy animado viendo cada uno de sus videos master gracias por compartir sus conocimientos.",UgxWqEztFEbwCSTctWx4AaABAg,Soda Opera,dibujo,1
"Tus vídeos me parecen geniales, una plática muy amena, explicaciones muy sencillas y muy bien explicadas, información muy clave en diseño de personajes y tips de arte, me estoy volviendo un fan de tus trabajos y clases y me ayudan mucho!",UgxxmohJDVc4uQfIIHN4AaABAg,Soda Opera,dibujo,1
"Hay muchos atajos que te pueden ayudar a mejorar tu flujo, en windows para tomar capturas de la sección de pantalla que tu quieras usas, tshif+alt+s, si no me equivoco, igual en photoshop hay un montón, pero esos son más fáciles de encontrar. Espero, te sea útil... Muy genial las formas de ilustrar ️️️",Ugym8d4gch9FrpN0ZOp4AaABAg,Soda Opera,dibujo,1
Puedo usar tu creación para mi juego. Me das el permiso ?. Es que me gusto tubestilo. ,UgwnqAwmW9JYLyC_5IZ4AaABAg,Soda Opera,dibujo,1
"wooooowww!!!! maravilloso, excelente!!! saludos desde chile!!!",Ugw8XPVofA3wjVBETHN4AaABAg,Soda Opera,dibujo,1
"Wow, eres increíble, el dibujo es asombroso, es que llevo tan solo dos o tres días viendo tus videos y siento que he mejorado una barbaridad, de corazón te quiero agradecer por tus tutoriales y al cariño que le metes a cada dibujo, porque se siente que amas el arte y amas compartirlo con los demás. Tengo una pequeña pregunta, soy un completo noob en el dibujo:V y bueno me gusta bastante realizar retratos, últimamente cuando dibujo coloco la fotografía de la persona que quiero dibujar en una primera capa y  después dibujo encima de ella, eso está mal? ósea mi pregunta sería si eso se puede hacer o es como hacer trampa jajaja :D",UgxJC2SmQk6w21HNW1Z4AaABAg,Soda Opera,dibujo,1
"Quisiera averiguar por las clases presenciales de dibujo digital, como hago ",UgzH--nMJ7HOtSqgP1p4AaABAg,Soda Opera,dibujo,1
"Maaaas como esto. quiero ver el portafolio 2020 lleno de charlas sobre dibujo, así tal cual, crudo y sin censura...",UgzCmOvKYgEuOgSL4KZ4AaABAg,Soda Opera,dibujo,1
"siempre me emociona ver los progresos de un aspirante ,colega y pues que decirte si estas en un lv para poder presentarlo en un tcg(trading card game) pero llegar a comparar tu proceso con juegos como heartstone o  league of legends(legends of runaterra) oh incluso magic , la verdad falta y demasiado tal cual como lo expones es un sufrimiento constante y la verdad estoy en ese mismo limbo pero si quieres llegara ese lv tienes que estudiar como es el proceso de las cartas y sobre todo estudiar la estetica que manejan y sobretodo buscar mas informacion  ,igual si bro hay una mejora en tus trabajos a seguir dandole la verdad que es pura motivacion verte trabajar",Ugxt4HhmBOpNQj692Rl4AaABAg,Soda Opera,dibujo,1
Hola te recomiendo mirar las cartas de league of runeterra que es el nuevo juego de riot y puede ser que te inspire a la hora de crear una ilustracion o a lo que te pueda servir <3,UgzvMDPjj673pO_ciUh4AaABAg,Soda Opera,dibujo,1
"Increíble el trabajo y el aporte que das a quienes queremos dibujar. Con respecto a tus figuras femeninas: has visto las mujeres que pintaba o esculpía Miguel Ángel? Como sugerencia (para nada crítica) buscaría inspiración en otros universos. La ópera (Aida alienigena, Turandot ciberpunk), la literatura (Heatchclif poseído) o cosas no usuales (poco vistas) en ilustraciones. Por lo demás, excelente",UgyECCRc1cBHIWLZBkV4AaABAg,Soda Opera,dibujo,1
"Exitos y hay que disfrutar el viaje...
Osino no tiene sentido...
Saludos desde arg",UgwD76xWTPedChZwa0p4AaABAg,Soda Opera,dibujo,1
"Hola Jaime, hace mucho que no veía tu canal y si has dado un salto increíble, Felicidades!!!! Todo es genial te lo digo en serio eres un maestro, solamente quiero dar mi opinión en dos cosas, que tienen que ver con el tiempo que te tardas:

La otra vez vi un directo de Luis Manuel Villa Real (animador mexicano 2D)... como sabes los animadores 2D tienen que hacer muchos dibujos rápidos para sacar un pequeño pedacito de animacion súper sucia al final, deben ser rápidos, cada trazo debe ser pensado medido e inteligente y que conecte con la audiencia, que sea súper expresivo y súper sencillo a la vez, no hay tiempo para borrar y volver a hacerlo... a el le preguntaban como lo hacía todo tan rápido y ""a la primera""... Luis contestó que el lo hacía tan rápido y fluido porque la noche anterior había resuelto la animacion en su cabeza, pensó que cosas quería y que cosas no quería que hiciera el personaje... así al día siguiente solo llega y lo hace sin necesidad de borrar o andar haciendo pruebas ""sobre la marcha"" etc.

Se que tu trabajo es muy diferente, pero creo que puedes hacer lo mismo para no tardarte 15hrs, podrias resolver la imagen primero en tu cabeza, muchos bocetos de color, de compocision, de valores, de anatomía de accesorios etc, súper feos, sucios, manchados todos de un minuto, muy muy rápidos, hasta que resuelvas la imagen primero en tu cabeza... así al día siguiente solamente llegas y ejecutas, porque ya te tomaste un pequeño tiempo para resolver la imagen anteriormente y no andas borrando y volviendo a hacer sobre la marcha jejeje 

Mi otra opinión la extraigo igualmente del mundo de la animacion, seguramente has visto como los animadores por más estilo cartoon o Disney o realista que hagan no dibujan los músculos en su totalidad, mas bien hacen estructuras grandes del cuerpo, por lo mismo de que deben ser rápidos, se ayudan mucho del espacio negativo de la figura que están realizando... en tu caso vi que dibujaste hasta los músculos del abdomen, por un momento hasta parecía despellejada la chica jejeje osea se veían súper genial todos los musculos, pero al final los borraste pusiste sombras, manchas, color etc... se que es la estructura base para poder pintar en cima y tenga lógica lo que estas haciendo, pero tu que ya dominas perfecto esos temas, podrías saltarte la ""base"" y de una llegar al resultado final... como los animadores, solamente estructurar en tu cabeza como luce la anatomía en esa pose y en lugar de dibujarlo músculo a músculo y sombrearlo, para luego taparlo con color y borrarlo etc etc... llegar de una al final jeje no se si me explico, por ejemplo en la cara hiciste eso en cierto modo, quiero pensar que es porque todos nos fijamos más en la cara y tenemos ya en nuestro inconsciente su estructura sin tener que dibujar cada músculo jeje... no se si me explique 

Menos prueba y error más bien piensa, planea, estructura y ejecuta (si algo sale sobre la marcha pues lo haces jeje pero que sea mínimo para que no te tardes 15hrs)

Con tu nivel puedes estar en CUALQUIER LUGAR Triple A o cuádruple A o las A's que quieras mi hermano, créeme, felicidades!!!

Todos son simples opiniones desde afuera sin sonar pretencioso ni nada ya que yo dibujo como el culo jajajaja saludos Jaime ",Ugy2US8lYETOaLaJSS14AaABAg,Soda Opera,dibujo,1
"Aparte de que me gusta mucho tu estilo, lo que más me gusta de todo es la pasión que sientes por el arte, me inspira enormemente. Yo creo que eso es lo más importante para el nivel que buscas alcanzar. No pierdas ese niño y llegarás a dibujar las mejores cartas que existan...",Ugx4mFjVv7lbthBuJ654AaABAg,Soda Opera,dibujo,1
y su evolucion al final fua!!!!  por cierto no es coca es harina xd,Ugzf6u6j0ID-pnxzEo94AaABAg,Soda Opera,dibujo,1
que bueno que sigues tu deseo de trabajar mas como estilo lol y no tan delineado y el dibujo me dejo sin palabras un saludo! :),UgxATuGT8ecFf6HbVQB4AaABAg,Soda Opera,dibujo,1
Me dan ganas de besar esa carita de psicópata  está muy bien hecha,Ugx6CEOWC9oXllX0X5Z4AaABAg,Soda Opera,dibujo,1
"Hola compañero, que gran ilustración. Increíble la expresión del rostro y los detalles que resaltan la luz. Seguiré tu trabajo, yo espero ilustrar digitalmente de esta manera en algún momento. saludos.",UgzdAUfwSzqaEGQS9BZ4AaABAg,Soda Opera,dibujo,1
"Sinceramente pienso que 5 horas esta bien, asi que sigamos trabajando en mejorar :D",UgywdLabpM-RX651jkp4AaABAg,Soda Opera,dibujo,1
"Pana soy de Bogotá y severo el trabajo que haces... No sé si puedas hablar en algún vídeo sobre donde estudiar en Bogotá o Colombia imagen digital o algo relacionado, hoy fui invitado a la universidad Unilatina a una clase demostrativa de imagen digital y me gustó bastante...",UgzcG_An-2J8XmrkHbJ4AaABAg,Soda Opera,dibujo,1
el boceto me recordo al estilo jo jo bizarre adventure xdddd no c por que XD. Te quedo lindo el dibujo me gusta la forma en que pintas al digital,Ugz1e1veGxT5Ef-mwbp4AaABAg,Soda Opera,dibujo,1
oye soda ópera como le haces para que tus dibujos al momento de pasarlos a png o jpg no salgan pixelados ?,UgzyD-WeAsQdBQ_4Kp14AaABAg,Soda Opera,dibujo,1
"porfin nuevo video :D  como  se  llama esa  carrera , de dibujos?",UgyW3qRDdJUXypapqlp4AaABAg,Soda Opera,dibujo,1
solo 5 horas? yo tardo eso solo haciendo boceto y lineart si es que me dá para hacer el lineart completo,UgxffPyoiGrLHXYsIyl4AaABAg,Soda Opera,dibujo,1
"haaaa ya vi porque demoras demasiado, pero se puede corregir",Ugwc0E8Be8H-JHS9mol4AaABAg,Soda Opera,dibujo,1
"soy muy perfeccionista con mis dibujos , empiezo 1 y a la mitad me dijo esto quedo  mal y nunca lo termino ;(",Ugz0WFHV2EsxmiZSAJB4AaABAg,Soda Opera,dibujo,1
"Jaime, los procesos de Aron Blaise (que explica muy bien en su canal) son muy enriquecedores para trabajar sin perder en su caso el boceto en el tuyo el line art.
Un abrazo!",UgwtDOMrCc2bV8VY4p94AaABAg,Soda Opera,dibujo,1
